"fish_id","mother","father"
"20200303_Plate1_1B","Z2622_F30","Z2622_M38"
"20200303_Plate1_1C","Z2622_F30","Z2622_M38"
"20200303_Plate1_1D","Z2622_F30","Z2622_M38"
"20200303_Plate1_1E","Z2622_F30","Z2622_M38"
"20200303_Plate1_1F","Z2622_F30","Z2622_M38"
"20200303_Plate1_1G","Z2622_F30","Z2622_M38"
"20200303_Plate1_1H","Z2622_F30","Z2622_M38"
"20200303_Plate1_2A","Z2622_F30","Z2622_M38"
"20200303_Plate1_2B","Z2622_F30","Z2622_M38"
"20200303_Plate1_2C","Z2622_F30","Z2622_M38"
"20200303_Plate1_2D","Z2622_F30","Z2622_M38"
"20200303_Plate1_2E","Z2622_F30","Z2622_M38"
"20200303_Plate1_2F","Z2622_F10","Z2622_M18"
"20200303_Plate1_2G","Z2622_F10","Z2622_M18"
"20200303_Plate1_2H","Z2622_F10","Z2622_M18"
"20200303_Plate1_3A","Z2622_F10","Z2622_M18"
"20200303_Plate1_3B","Z2622_F10","Z2622_M18"
"20200303_Plate1_3C","Z2622_F10","Z2622_M18"
"20200303_Plate1_3D","Z2622_F10","Z2622_M18"
"20200303_Plate1_3E","Z2622_F10","Z2622_M18"
"20200303_Plate1_3F","Z2622_F10","Z2622_M18"
"20200303_Plate1_3G","Z2622_F10","Z2622_M18"
"20200303_Plate1_3H","Z2622_F10","Z2622_M18"
"20200303_Plate1_4A","Z2622_F10","Z2622_M18"
"20200303_Plate1_4B","Z2622_F10","Z2622_M18"
"20200303_Plate1_4C","Z2622_F10","Z2622_M18"
"20200303_Plate1_4D","Z2622_F10","Z2622_M18"
"20200303_Plate1_4E","Z2627_F25","Z2622_M33a"
"20200303_Plate1_4F","Z2627_F25","Z2622_M33a"
"20200303_Plate1_4G","Z2627_F25","Z2622_M33a"
"20200303_Plate1_4H","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5A","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5B","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5C","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5D","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5E","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5F","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5G","Z2627_F25","Z2622_M33a"
"20200303_Plate1_5H","Z2622_F27","Z2622_M35"
"20200303_Plate1_6A","Z2622_F27","Z2622_M35"
"20200303_Plate1_6B","Z2622_F27","Z2622_M35"
"20200303_Plate1_6C","Z2622_F27","Z2622_M35"
"20200303_Plate1_6D","Z2622_F27","Z2622_M35"
"20200303_Plate1_6E","Z2622_F27","Z2622_M35"
"20200303_Plate1_6F","Z2622_F27","Z2622_M35"
"20200303_Plate1_6G","Z2622_F27","Z2622_M35"
"20200303_Plate1_6H","Z2622_F27","Z2622_M35"
"20200303_Plate1_7A","Z2622_F27","Z2622_M35"
"20200303_Plate1_7B","Z2622_F27","Z2622_M35"
"20200303_Plate1_7C","Z2622_F27","Z2622_M35"
"20200303_Plate1_7D","Z2622_F27","Z2622_M35"
"20200303_Plate1_7E","Z2622_F37","Z2627_M5a"
"20200303_Plate1_7F","Z2622_F37","Z2627_M5a"
"20200303_Plate1_7G","Z2622_F37","Z2627_M5a"
"20200303_Plate1_7H","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8A","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8B","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8C","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8D","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8E","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8F","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8G","Z2622_F37","Z2627_M5a"
"20200303_Plate1_8H","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9A","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9B","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9C","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9D","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9E","Z2622_F37","Z2627_M5a"
"20200303_Plate1_9F","Z2622_F14","Z2622_M22"
"20200303_Plate1_9G","Z2622_F14","Z2622_M22"
"20200303_Plate1_9H","Z2622_F14","Z2622_M22"
"20200303_Plate1_10A","Z2622_F14","Z2622_M22"
"20200303_Plate1_10B","Z2622_F14","Z2622_M22"
"20200303_Plate1_10C","Z2622_F14","Z2622_M22"
"20200303_Plate1_10D","Z2622_F14","Z2622_M22"
"20200303_Plate1_10E","Z2622_F14","Z2622_M22"
"20200303_Plate1_10F","Z2622_F14","Z2622_M22"
"20200303_Plate1_10G","Z2622_F14","Z2622_M22"
"20200303_Plate1_10H","Z2622_F14","Z2622_M22"
"20200303_Plate1_11A","Z2622_F14","Z2622_M22"
"20200303_Plate1_11B","Z2622_F14","Z2622_M22"
"20200303_Plate1_11C","Z2622_F40","Z2622_M8"
"20200303_Plate1_11D","Z2622_F40","Z2622_M8"
"20200303_Plate1_11E","Z2622_F14","Z2622_M22"
"20200303_Plate1_11F","Z2622_F14","Z2622_M22"
"20200303_Plate1_11G","Z2622_F40","Z2622_M8"
"20200303_Plate1_11H","Z2622_F40","Z2622_M8"
"20200303_Plate1_12A","Z2622_F40","Z2622_M8"
"20200303_Plate1_12B","Z2622_F40","Z2622_M8"
"20200303_Plate1_12C","Z2622_F40","Z2622_M8"
"20200303_Plate1_12D","Z2622_F40","Z2622_M8"
"20200303_Plate1_12E","Z2622_F40","Z2622_M8"
"20200303_Plate1_12F","Z2622_F40","Z2622_M8"
"20200303_Plate2_1A","Z2622_F40","Z2622_M8"
"20200303_Plate2_1B","Z2622_F40","Z2622_M8"
"20200303_Plate2_1C","Z2622_F40","Z2622_M8"
"20200303_Plate2_1D","Z2622_F40","Z2622_M8"
"20200303_Plate2_1E","Z2622_F40","Z2622_M8"
"20200303_Plate2_1F","Z2622_F40","Z2622_M8"
"20200303_Plate2_1G","Z2622_F40","Z2622_M8"
"20200303_Plate2_1H","Z2622_F40","Z2622_M8"
"20200303_Plate2_2A","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2B","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2C","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2D","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2E","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2F","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2G","Z2624_F38a","Z2622_M6"
"20200303_Plate2_2H","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3A","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3B","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3C","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3D","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3E","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3F","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3G","Z2624_F38a","Z2622_M6"
"20200303_Plate2_3H","Z2624_F38a","Z2622_M6"
"20200303_Plate2_4A","Z2624_F38a","Z2622_M6"
"20200303_Plate2_4B","Z2622_F8","Z2622_M16"
"20200303_Plate2_4C","Z2622_F8","Z2622_M16"
"20200303_Plate2_4D","Z2622_F8","Z2622_M16"
"20200303_Plate2_4E","Z2622_F8","Z2622_M16"
"20200303_Plate2_4F","Z2622_F8","Z2622_M16"
"20200303_Plate2_4G","Z2622_F8","Z2622_M16"
"20200303_Plate2_4H","Z2622_F8","Z2622_M16"
"20200303_Plate2_5A","Z2622_F8","Z2622_M16"
"20200303_Plate2_5B","Z2622_F8","Z2622_M16"
"20200303_Plate2_5C","Z2622_F8","Z2622_M16"
"20200303_Plate2_5D","Z2622_F8","Z2622_M16"
"20200303_Plate2_5E","Z2622_F8","Z2622_M16"
"20200303_Plate2_5F","Z2622_F8","Z2622_M16"
"20200303_Plate2_5G","Z2622_F8","Z2622_M16"
"20200303_Plate2_5H","Z2622_F8","Z2622_M16"
"20200303_Plate2_6A","Z2622_F8","Z2622_M16"
"20200303_Plate2_6B","Z2622_F8","Z2622_M16"
"20200303_Plate2_6C","Z2622_F8","Z2622_M16"
"20200303_Plate2_6D","Z2622_F21","Z2622_M29"
"20200303_Plate2_6E","Z2622_F21","Z2622_M29"
"20200303_Plate2_6F","Z2622_F21","Z2622_M29"
"20200303_Plate2_6G","Z2622_F21","Z2622_M29"
"20200303_Plate2_6H","Z2622_F21","Z2622_M29"
"20200303_Plate2_7A","Z2622_F21","Z2622_M29"
"20200303_Plate2_7B","Z2622_F21","Z2622_M29"
"20200303_Plate2_7C","Z2622_F21","Z2622_M29"
"20200303_Plate2_7D","Z2622_F21","Z2622_M29"
"20200303_Plate2_7E","Z2622_F21","Z2622_M29"
"20200303_Plate2_7F","Z2622_F21","Z2622_M29"
"20200303_Plate2_7G","Z2622_F21","Z2622_M29"
"20200303_Plate2_7H","Z2622_F21","Z2622_M29"
"20200303_Plate2_8A","Z2622_F21","Z2622_M29"
"20200303_Plate2_8B","Z2622_F21","Z2622_M29"
"20200303_Plate2_8C","Z2622_F21","Z2622_M29"
"20200303_Plate2_8D","Z2622_F21","Z2622_M29"
"20200303_Plate2_8E","Z2622_F21","Z2622_M29"
"20200303_Plate2_8F","Z2622_F19","Z2622_M27"
"20200303_Plate2_8G","Z2622_F19","Z2622_M27"
"20200303_Plate2_8H","Z2622_F19","Z2622_M27"
"20200303_Plate2_9A","Z2622_F19","Z2622_M27"
"20200303_Plate2_9B","Z2622_F19","Z2622_M27"
"20200303_Plate2_9C","Z2622_F19","Z2622_M27"
"20200303_Plate2_9D","Z2622_F19","Z2622_M27"
"20200303_Plate2_9E","Z2622_F19","Z2622_M27"
"20200303_Plate2_9F","Z2622_F19","Z2622_M27"
"20200303_Plate2_9G","Z2622_F19","Z2622_M27"
"20200303_Plate2_9H","Z2622_F19","Z2622_M27"
"20200303_Plate2_10A","Z2622_F19","Z2622_M27"
"20200303_Plate2_10B","Z2622_F19","Z2622_M27"
"20200303_Plate2_10C","Z2622_F19","Z2622_M27"
"20200303_Plate2_10D","Z2622_F19","Z2622_M27"
"20200303_Plate2_10E","Z2622_F19","Z2622_M27"
"20200303_Plate2_10F","Z2622_F19","Z2622_M27"
"20200303_Plate2_10G","Z2622_F19","Z2622_M27"
"20200303_Plate2_10H","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11A","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11B","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11C","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11D","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11E","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11F","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11G","Z2622_F22","Z2627_M30a"
"20200303_Plate2_11H","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12A","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12B","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12C","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12D","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12E","Z2622_F22","Z2627_M30a"
"20200303_Plate2_12F","Z2622_F22","Z2627_M30a"
"20200310_Plate1_1A","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1B","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1C","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1D","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1E","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1F","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1G","Z2622_F1a","Z2622_M10"
"20200310_Plate1_1H","Z2622_F1a","Z2622_M10"
"20200310_Plate1_2A","Z2622_F1a","Z2622_M10"
"20200310_Plate1_2B","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2C","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2D","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2E","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2F","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2G","Z2627_F3a","Z2622_M12"
"20200310_Plate1_2H","Z2627_F3a","Z2622_M12"
"20200310_Plate1_3A","Z2627_F3a","Z2622_M12"
"20200310_Plate1_3B","Z2627_F3a","Z2622_M12"
"20200310_Plate1_3C","Z2622_F5","Z2622_M14b"
"20200310_Plate1_3D","Z2622_F5","Z2622_M14b"
"20200310_Plate1_3E","Z2622_F5","Z2622_M14b"
"20200310_Plate1_3F","Z2622_F5","Z2622_M14b"
"20200310_Plate1_3G","Z2622_F5","Z2622_M14b"
"20200310_Plate1_3H","Z2622_F5","Z2622_M14b"
"20200310_Plate1_4A","Z2622_F5","Z2622_M14b"
"20200310_Plate1_4B","Z2622_F5","Z2622_M14b"
"20200310_Plate1_4C","Z2622_F5","Z2622_M14b"
"20200310_Plate1_4D","Z2622_F9","Z2622_M18"
"20200310_Plate1_4E","Z2622_F12","Z2622_M21"
"20200310_Plate1_4F","Z2622_F12","Z2622_M21"
"20200310_Plate1_4G","Z2622_F12","Z2622_M21"
"20200310_Plate1_4H","Z2622_F12","Z2622_M21"
"20200310_Plate1_5A","Z2622_F12","Z2622_M21"
"20200310_Plate1_5B","Z2622_F12","Z2622_M21"
"20200310_Plate1_5C","Z2622_F12","Z2622_M21"
"20200310_Plate1_5D","Z2622_F12","Z2622_M21"
"20200310_Plate1_5E","Z2622_F12","Z2622_M21"
"20200310_Plate1_5F","Z2627_F16a","Z2622_M25"
"20200310_Plate1_5G","Z2627_F16a","Z2622_M25"
"20200310_Plate1_5H","Z2627_F16a","Z2622_M25"
"20200310_Plate1_6A","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6B","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6C","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6D","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6E","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6F","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6G","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_6H","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_7A","Z2624_F17a","Z2622_M26b"
"20200310_Plate1_7B","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7C","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7D","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7E","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7F","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7G","Z2622_F18","Z2622_M27a"
"20200310_Plate1_7H","Z2622_F18","Z2622_M27a"
"20200310_Plate1_8A","Z2622_F18","Z2622_M27a"
"20200310_Plate1_8B","Z2622_F18","Z2622_M27a"
"20200310_Plate1_8C","Z2622_F19","Z2622_M28a"
"20200310_Plate1_8D","Z2622_F19","Z2622_M28a"
"20200310_Plate1_8E","Z2622_F19","Z2622_M28a"
"20200310_Plate1_8F","Z2622_F19","Z2622_M28a"
"20200310_Plate1_8G","Z2622_F19","Z2622_M28a"
"20200310_Plate1_8H","Z2622_F19","Z2622_M28a"
"20200310_Plate1_9A","Z2622_F19","Z2622_M28a"
"20200310_Plate1_9B","Z2622_F19","Z2622_M28a"
"20200310_Plate1_9C","Z2622_F19","Z2622_M28a"
"20200310_Plate1_9D","Z2622_F21","Z2627_M30a"
"20200310_Plate1_9E","Z2622_F21","Z2627_M30a"
"20200310_Plate1_9F","Z2622_F21","Z2627_M30a"
"20200310_Plate1_9G","Z2622_F21","Z2627_M30a"
"20200310_Plate1_9H","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10A","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10B","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10C","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10D","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10E","Z2622_F21","Z2627_M30a"
"20200310_Plate1_10F","Z2622_F22","Z2622_M31"
"20200310_Plate1_10G","Z2622_F22","Z2622_M31"
"20200310_Plate1_10H","Z2622_F22","Z2622_M31"
"20200310_Plate1_11A","Z2622_F22","Z2622_M31"
"20200310_Plate1_11B","Z2622_F22","Z2622_M31"
"20200310_Plate1_11C","Z2622_F22","Z2622_M31"
"20200310_Plate1_11D","Z2622_F22","Z2622_M31"
"20200310_Plate1_11E","Z2622_F22","Z2622_M31"
"20200310_Plate1_11F","Z2622_F22","Z2622_M31"
"20200310_Plate1_11G","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_11H","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12A","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12B","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12C","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12D","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12E","Z2622_F23a","Z2622_M32a"
"20200310_Plate1_12F","Z2622_F23a","Z2622_M32a"
"20200310_Plate2_1A","Z2622_F24","Z2622_M33a"
"20200310_Plate2_1B","Z2622_F27","Z2622_M36"
"20200310_Plate2_1C","Z2622_F27","Z2622_M36"
"20200310_Plate2_1D","Z2622_F27","Z2622_M36"
"20200310_Plate2_1E","Z2622_F27","Z2622_M36"
"20200310_Plate2_1F","Z2622_F27","Z2622_M36"
"20200310_Plate2_1G","Z2622_F27","Z2622_M36"
"20200310_Plate2_1H","Z2622_F27","Z2622_M36"
"20200310_Plate2_2A","Z2622_F27","Z2622_M36"
"20200310_Plate2_2B","Z2622_F27","Z2622_M36"
"20200310_Plate2_2C","Z2627_F28a","Z2622_M37"
"20200310_Plate2_2D","Z2627_F28a","Z2622_M37"
"20200310_Plate2_2E","Z2622_F27","Z2622_M36"
"20200310_Plate2_2F","Z2622_F27","Z2622_M36"
"20200310_Plate2_2G","Z2622_F27","Z2622_M36"
"20200310_Plate2_2H","Z2622_F27","Z2622_M36"
"20200310_Plate2_3A","Z2622_F27","Z2622_M36"
"20200310_Plate2_3B","Z2622_F27","Z2622_M36"
"20200310_Plate2_3C","Z2622_F27","Z2622_M36"
"20200310_Plate2_3D","Z2622_F27","Z2622_M36"
"20200310_Plate2_3E","Z2622_F27","Z2622_M36"
"20200310_Plate2_3F","Z2622_F27","Z2622_M36"
"20200310_Plate2_3G","Z2622_F29a","Z2622_M38"
"20200310_Plate2_3H","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4A","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4B","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4C","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4D","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4E","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4F","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4G","Z2622_F29a","Z2622_M38"
"20200310_Plate2_4H","Z2622_F29a","Z2622_M38"
"20200310_Plate2_5A","Z2622_F30","Z2622_M39"
"20200310_Plate2_5B","Z2622_F30","Z2622_M39"
"20200310_Plate2_5C","Z2622_F30","Z2622_M39"
"20200310_Plate2_5D","Z2622_F30","Z2622_M39"
"20200310_Plate2_5E","Z2622_F30","Z2622_M39"
"20200310_Plate2_5F","Z2622_F30","Z2622_M39"
"20200310_Plate2_5G","Z2622_F30","Z2622_M39"
"20200310_Plate2_5H","Z2622_F30","Z2622_M39"
"20200310_Plate2_6A","Z2622_F30","Z2622_M39"
"20200310_Plate2_6B","Z2622_F30","Z2622_M39"
"20200310_Plate2_6C","Z2622_F31","Z2622_M40a"
"20200310_Plate2_6D","Z2622_F31","Z2622_M40a"
"20200310_Plate2_6E","Z2622_F31","Z2622_M40a"
"20200310_Plate2_6F","Z2622_F31","Z2622_M40a"
"20200310_Plate2_6G","Z2622_F31","Z2622_M40a"
"20200310_Plate2_6H","Z2622_F31","Z2622_M40a"
"20200310_Plate2_7A","Z2622_F31","Z2622_M40a"
"20200310_Plate2_7B","Z2622_F31","Z2622_M40a"
"20200310_Plate2_7C","Z2622_F31","Z2622_M40a"
"20200310_Plate2_7D","Z2622_F31","Z2622_M40a"
"20200310_Plate2_7E","Z2622_F32","Z2622_M1a"
"20200310_Plate2_7F","Z2622_F32","Z2622_M1a"
"20200310_Plate2_7G","Z2622_F32","Z2622_M1a"
"20200310_Plate2_7H","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8A","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8B","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8C","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8D","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8E","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8F","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8G","Z2622_F32","Z2622_M1a"
"20200310_Plate2_8H","Z2622_F26","Z2622_M35"
"20200310_Plate2_9A","Z2622_F26","Z2622_M35"
"20200310_Plate2_9B","Z2622_F26","Z2622_M35"
"20200310_Plate2_9C","Z2622_F26","Z2622_M35"
"20200310_Plate2_9D","Z2622_F26","Z2622_M35"
"20200310_Plate2_9E","Z2622_F26","Z2622_M35"
"20200310_Plate2_9F","Z2622_F26","Z2622_M35"
"20200310_Plate2_9G","Z2622_F26","Z2622_M35"
"20200310_Plate2_9H","Z2622_F26","Z2622_M35"
"20200310_Plate2_10A","Z2622_F26","Z2622_M35"
"20200310_Plate2_10B","Z2622_F26","Z2622_M35"
"20200310_Plate2_10C","Z2624_F38a","Z2622_M7"
"20200310_Plate2_10D","Z2624_F38a","Z2622_M7"
"20200310_Plate2_10E","Z2624_F38a","Z2622_M7"
"20200310_Plate2_10F","Z2624_F38a","Z2622_M7"
"20200310_Plate2_10G","Z2624_F38a","Z2622_M7"
"20200310_Plate2_10H","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11A","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11B","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11C","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11D","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11E","Z2624_F38a","Z2622_M7"
"20200310_Plate2_11F","Z2622_F39","Z2622_M8"
"20200310_Plate2_11G","Z2622_F39","Z2622_M8"
"20200310_Plate2_11H","Z2622_F39","Z2622_M8"
"20200310_Plate2_12A","Z2622_F39","Z2622_M8"
"20200310_Plate2_12B","Z2622_F39","Z2622_M8"
"20200310_Plate2_12C","Z2622_F39","Z2622_M8"
"20200310_Plate2_12D","Z2622_F39","Z2622_M8"
"20200310_Plate2_12E","Z2622_F39","Z2622_M8"
"20200310_Plate2_12F","Z2622_F39","Z2622_M8"
"20200317_Plate1_1A","Z2622_F2a","Z2622_M12"
"20200317_Plate1_1B","Z2622_F2a","Z2622_M12"
"20200317_Plate1_1C","Z2622_F2a","Z2622_M12"
"20200317_Plate1_1D","Z2622_F2a","Z2622_M12"
"20200317_Plate1_1E","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_1F","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_1G","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_1H","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2A","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2B","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2C","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2D","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2E","Z2622_F23a","Z2622_M33a"
"20200317_Plate1_2F","Z3030_F33b","Z2622_M3"
"20200317_Plate1_2G","Z3030_F33b","Z2622_M3"
"20200317_Plate1_2H","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3A","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3B","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3C","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3D","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3E","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3F","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3G","Z3030_F33b","Z2622_M3"
"20200317_Plate1_3H","Z3030_F33b","Z2622_M3"
"20200317_Plate1_4A","Z2622_F15","Z2622_M25"
"20200317_Plate1_4B","Z2622_F15","Z2622_M25"
"20200317_Plate1_4C","Z2622_F15","Z2622_M25"
"20200317_Plate1_4D","Z2622_F15","Z2622_M25"
"20200317_Plate1_4E","Z2622_F15","Z2622_M25"
"20200317_Plate1_4F","Z2622_F15","Z2622_M25"
"20200317_Plate1_4G","Z2622_F15","Z2622_M25"
"20200317_Plate1_4H","Z2622_F15","Z2622_M25"
"20200317_Plate1_5A","Z2622_F15","Z2622_M25"
"20200317_Plate1_5B","Z2622_F15","Z2622_M25"
"20200317_Plate1_5C","Z2622_F15","Z2622_M25"
"20200317_Plate1_5D","Z2622_F15","Z2622_M25"
"20200317_Plate1_5E","Z2622_F7","Z2622_M17"
"20200317_Plate1_5F","Z2622_F7","Z2622_M17"
"20200317_Plate1_5G","Z2622_F7","Z2622_M17"
"20200317_Plate1_5H","Z2622_F7","Z2622_M17"
"20200317_Plate1_6A","Z2622_F7","Z2622_M17"
"20200317_Plate1_6B","Z2622_F7","Z2622_M17"
"20200317_Plate1_6C","Z2622_F7","Z2622_M17"
"20200317_Plate1_6D","Z2622_F7","Z2622_M17"
"20200317_Plate1_6E","Z2622_F7","Z2622_M17"
"20200317_Plate1_6F","Z2622_F7","Z2622_M17"
"20200317_Plate1_6G","Z2622_F7","Z2622_M17"
"20200317_Plate1_6H","Z2622_F7","Z2622_M17"
"20200317_Plate1_7A","Z2622_F7","Z2622_M17"
"20200317_Plate1_7B","Z2622_F8","Z2622_M18"
"20200317_Plate1_7C","Z2622_F8","Z2622_M18"
"20200317_Plate1_7D","Z2622_F8","Z2622_M18"
"20200317_Plate1_7E","Z2622_F8","Z2622_M18"
"20200317_Plate1_7F","Z2622_F8","Z2622_M18"
"20200317_Plate1_7G","Z2622_F8","Z2622_M18"
"20200317_Plate1_7H","Z2622_F8","Z2622_M18"
"20200317_Plate1_8A","Z2622_F8","Z2622_M18"
"20200317_Plate1_8B","Z2622_F8","Z2622_M18"
"20200317_Plate1_8C","Z2622_F8","Z2622_M18"
"20200317_Plate1_8D","Z2622_F8","Z2622_M18"
"20200317_Plate1_8E","Z2622_F8","Z2622_M18"
"20200317_Plate1_8F","Z2622_F8","Z2622_M18"
"20200317_Plate1_8G","Z2622_F12","Z2622_M22"
"20200317_Plate1_8H","Z2622_F12","Z2622_M22"
"20200317_Plate1_9A","Z2622_F12","Z2622_M22"
"20200317_Plate1_9B","Z2622_F12","Z2622_M22"
"20200317_Plate1_9C","Z2622_F12","Z2622_M22"
"20200317_Plate1_9D","Z2622_F12","Z2622_M22"
"20200317_Plate1_9E","Z2622_F12","Z2622_M22"
"20200317_Plate1_9F","Z2622_F12","Z2622_M22"
"20200317_Plate1_9G","Z2622_F12","Z2622_M22"
"20200317_Plate1_9H","Z2622_F12","Z2622_M22"
"20200317_Plate1_10A","Z2622_F12","Z2622_M22"
"20200317_Plate1_10B","Z2622_F12","Z2622_M22"
"20200317_Plate1_10C","Z2622_F12","Z2622_M22"
"20200317_Plate1_10D","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_10E","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_10F","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_10G","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_10H","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_11A","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_11B","Z2627_F16a","Z2622_M26b"
"20200317_Plate1_11C","Z2627_F16a","Z2622_M26b"
